19.19,-3.91,0.00
19.26,-3.91,0.00
19.33,-3.91,0.00
19.40,-3.91,0.00
19.47,-3.91,0.00
19.54,-3.91,0.00
19.61,-3.90,0.00
19.68,-3.90,0.00
19.75,-3.89,0.00
19.82,-3.89,0.00
19.89,-3.88,0.00
19.96,-3.87,0.00
20.03,-3.87,0.00
20.10,-3.86,0.00
20.17,-3.85,0.00
20.24,-3.84,0.00
20.31,-3.83,0.00
20.38,-3.82,0.00
20.44,-3.81,0.00
20.51,-3.81,0.00
20.58,-3.80,0.00
20.65,-3.79,0.00
20.72,-3.78,0.00
20.79,-3.78,0.00
20.86,-3.77,0.00
20.93,-3.77,0.00
21.00,-3.76,0.00
21.07,-3.76,0.00
21.14,-3.76,0.00
21.21,-3.76,0.00
21.28,-3.76,0.00
21.35,-3.76,0.00
21.42,-3.76,0.00
21.49,-3.76,0.00
21.56,-3.76,0.00
21.63,-3.77,0.00
21.70,-3.77,0.00
21.77,-3.78,0.00
21.84,-3.79,0.00
21.91,-3.79,0.00
21.98,-3.80,0.00
22.05,-3.81,0.00
22.12,-3.82,0.00
22.19,-3.82,0.00
22.25,-3.83,0.00
22.32,-3.84,0.00
22.39,-3.85,0.00
22.46,-3.86,0.00
22.53,-3.87,0.00
22.60,-3.88,0.00
22.67,-3.88,0.00
22.74,-3.89,0.00
22.81,-3.90,0.00
22.88,-3.91,0.00
22.95,-3.91,0.00
23.02,-3.92,0.00
23.09,-3.93,0.00
23.16,-3.93,0.00
23.23,-3.93,0.00
23.30,-3.94,0.00
23.37,-3.94,0.00
23.44,-3.94,0.00
23.51,-3.94,0.00
23.58,-3.94,0.00
23.65,-3.94,0.00
23.72,-3.94,0.00
23.79,-3.94,0.00
23.86,-3.93,0.00
23.92,-3.93,0.00
23.99,-3.92,0.00
24.06,-3.92,0.00
24.13,-3.91,0.00
24.20,-3.90,0.00
24.27,-3.89,0.00
24.34,-3.89,0.00
24.41,-3.88,0.00
24.48,-3.87,0.00
24.55,-3.86,0.00
24.62,-3.86,0.00
24.69,-3.85,0.00
24.76,-3.84,0.00
24.83,-3.83,0.00
24.90,-3.83,0.00
24.97,-3.82,0.00
25.04,-3.82,0.00
25.11,-3.81,0.00
25.18,-3.81,0.00
25.25,-3.81,0.00
25.32,-3.81,0.00
25.39,-3.81,0.00
25.46,-3.81,0.00
25.53,-3.81,0.00
25.60,-3.82,0.00
25.66,-3.82,0.00
25.73,-3.83,0.00
25.80,-3.84,0.00
25.87,-3.85,0.00
25.94,-3.87,0.00
26.01,-3.88,0.00
26.08,-3.90,0.00
26.14,-3.92,0.00
26.21,-3.95,0.00
26.27,-3.97,0.00
26.34,-4.00,0.00
26.40,-4.03,0.00
26.46,-4.06,0.00
26.53,-4.09,0.00
26.59,-4.12,0.00
26.65,-4.15,0.00
26.71,-4.18,0.00
26.78,-4.22,0.00
26.84,-4.25,0.00
26.90,-4.28,0.00
26.96,-4.31,0.00
27.02,-4.34,0.00
27.09,-4.37,0.00
27.15,-4.40,0.00
27.22,-4.42,0.00
27.28,-4.45,0.00
27.35,-4.47,0.00
27.42,-4.48,0.00
27.49,-4.50,0.00
27.56,-4.51,0.00
27.63,-4.52,0.00
27.70,-4.52,0.00
27.77,-4.52,0.00
27.84,-4.52,0.00
27.90,-4.52,0.00
27.97,-4.51,0.00
28.04,-4.50,0.00
28.11,-4.49,0.00
28.18,-4.47,0.00
28.25,-4.46,0.00
28.32,-4.44,0.00
28.38,-4.42,0.00
28.45,-4.40,0.00
28.52,-4.38,0.00
28.58,-4.36,0.00
28.65,-4.34,0.00
28.72,-4.32,0.00
28.79,-4.31,0.00
28.86,-4.30,0.00
28.93,-4.29,0.00
29.00,-4.29,0.00
29.07,-4.30,0.00
29.13,-4.31,0.00
29.20,-4.33,0.00
29.27,-4.35,0.00
29.33,-4.38,0.00
29.39,-4.41,0.00
29.46,-4.44,0.00
29.51,-4.48,0.00
29.57,-4.52,0.00
29.63,-4.56,0.00
29.68,-4.60,0.00
29.74,-4.65,0.00
29.79,-4.69,0.00
29.84,-4.74,0.00
29.90,-4.79,0.00
29.95,-4.83,0.00
30.00,-4.88,0.00
30.05,-4.93,0.00
30.09,-4.98,0.00
30.14,-5.03,0.00
30.19,-5.08,0.00
30.24,-5.13,0.00
30.29,-5.18,0.00
30.34,-5.23,0.00
30.39,-5.28,0.00
30.44,-5.33,0.00
30.49,-5.38,0.00
30.54,-5.42,0.00
30.59,-5.47,0.00
30.64,-5.52,0.00
30.69,-5.57,0.00
30.73,-5.63,0.00
30.78,-5.68,0.00
30.82,-5.74,0.00
30.85,-5.80,0.00
30.89,-5.86,0.00
30.92,-5.92,0.00
30.95,-5.99,0.00
30.98,-6.05,0.00
31.00,-6.11,0.00
31.03,-6.18,0.00
31.06,-6.24,0.00
31.09,-6.30,0.00
31.13,-6.36,0.00
31.16,-6.42,0.00
31.20,-6.48,0.00
31.24,-6.54,0.00
31.28,-6.60,0.00
31.32,-6.65,0.00
31.37,-6.71,0.00
31.41,-6.76,0.00
31.46,-6.81,0.00
31.52,-6.85,0.00
31.57,-6.90,0.00
31.63,-6.94,0.00
31.68,-6.98,0.00
31.74,-7.01,0.00
31.81,-7.05,0.00
31.87,-7.08,0.00
31.93,-7.11,0.00
32.00,-7.13,0.00
32.06,-7.16,0.00
32.13,-7.18,0.00
32.19,-7.21,0.00
32.26,-7.23,0.00
32.33,-7.25,0.00
32.39,-7.27,0.00
32.46,-7.28,0.00
32.53,-7.30,0.00
32.60,-7.32,0.00
32.66,-7.34,0.00
32.73,-7.36,0.00
32.80,-7.38,0.00
32.87,-7.39,0.00
32.93,-7.41,0.00
33.00,-7.43,0.00
33.07,-7.45,0.00
33.13,-7.47,0.00
33.20,-7.50,0.00
33.27,-7.52,0.00
33.33,-7.55,0.00
33.39,-7.57,0.00
33.46,-7.60,0.00
33.52,-7.63,0.00
33.58,-7.67,0.00
33.64,-7.70,0.00
33.70,-7.74,0.00
33.76,-7.78,0.00
33.81,-7.83,0.00
33.86,-7.88,0.00
33.91,-7.93,0.00
33.95,-7.98,0.00
33.99,-8.04,0.00
34.03,-8.09,0.00
34.07,-8.15,0.00
34.10,-8.21,0.00
34.14,-8.28,0.00
34.17,-8.34,0.00
34.20,-8.40,0.00
34.23,-8.46,0.00
34.26,-8.53,0.00
34.29,-8.59,0.00
34.32,-8.65,0.00
34.35,-8.72,0.00
34.38,-8.78,0.00
34.42,-8.84,0.00
34.45,-8.90,0.00
34.49,-8.96,0.00
34.53,-9.02,0.00
34.57,-9.07,0.00
34.61,-9.13,0.00
34.66,-9.18,0.00
34.70,-9.23,0.00
34.75,-9.28,0.00
34.80,-9.33,0.00
34.85,-9.38,0.00
34.90,-9.43,0.00
34.96,-9.47,0.00
35.01,-9.52,0.00
35.06,-9.57,0.00
35.11,-9.61,0.00
35.17,-9.66,0.00
35.22,-9.70,0.00
35.27,-9.75,0.00
35.32,-9.80,0.00
35.37,-9.85,0.00
35.42,-9.90,0.00
35.47,-9.95,0.00
35.51,-10.00,0.00
35.56,-10.06,0.00
35.60,-10.11,0.00
35.65,-10.16,0.00
35.69,-10.22,0.00
35.73,-10.28,0.00
35.77,-10.33,0.00
35.81,-10.39,0.00
35.85,-10.45,0.00
35.89,-10.50,0.00
35.93,-10.56,0.00
35.97,-10.62,0.00
36.01,-10.68,0.00
36.05,-10.74,0.00
36.08,-10.80,0.00
36.12,-10.86,0.00
36.16,-10.91,0.00
36.19,-10.97,0.00
36.23,-11.03,0.00
36.27,-11.09,0.00
36.30,-11.15,0.00
36.34,-11.21,0.00
36.38,-11.27,0.00
36.42,-11.33,0.00
36.45,-11.39,0.00
36.49,-11.45,0.00
36.53,-11.51,0.00
36.57,-11.56,0.00
19.14,-5.76,0.00
19.20,-5.76,0.00
19.27,-5.77,0.00
19.33,-5.77,0.00
19.40,-5.77,0.00
19.46,-5.76,0.00
19.53,-5.76,0.00
19.59,-5.76,0.00
19.66,-5.75,0.00
19.72,-5.75,0.00
19.79,-5.74,0.00
19.85,-5.73,0.00
19.92,-5.73,0.00
19.98,-5.72,0.00
20.04,-5.70,0.00
20.11,-5.69,0.00
20.17,-5.68,0.00
20.23,-5.67,0.00
20.30,-5.65,0.00
20.36,-5.63,0.00
20.42,-5.62,0.00
20.49,-5.60,0.00
20.55,-5.58,0.00
20.61,-5.55,0.00
20.67,-5.53,0.00
20.73,-5.51,0.00
20.79,-5.49,0.00
20.85,-5.46,0.00
