0.36,0.87,0.00
0.42,0.88,0.00
0.49,0.89,0.00
0.56,0.89,0.00
0.63,0.90,0.00
0.69,0.90,0.00
0.76,0.90,0.00
0.83,0.91,0.00
0.90,0.91,0.00
0.96,0.91,0.00
1.03,0.91,0.00
1.10,0.91,0.00
1.17,0.91,0.00
1.23,0.91,0.00
1.30,0.91,0.00
1.37,0.91,0.00
1.44,0.91,0.00
1.50,0.91,0.00
1.57,0.91,0.00
1.64,0.91,0.00
1.71,0.92,0.00
1.77,0.92,0.00
1.84,0.92,0.00
1.91,0.93,0.00
1.97,0.93,0.00
2.04,0.94,0.00
2.11,0.95,0.00
2.18,0.95,0.00
2.24,0.96,0.00
2.31,0.97,0.00
2.38,0.97,0.00
2.44,0.98,0.00
2.51,0.99,0.00
2.58,1.00,0.00
2.65,1.00,0.00
2.71,1.01,0.00
2.78,1.02,0.00
2.85,1.03,0.00
2.91,1.03,0.00
2.98,1.04,0.00
3.05,1.04,0.00
3.12,1.05,0.00
3.18,1.05,0.00
3.25,1.05,0.00
3.32,1.06,0.00
3.39,1.06,0.00
3.45,1.06,0.00
3.52,1.06,0.00
3.59,1.06,0.00
3.65,1.05,0.00
3.72,1.05,0.00
3.79,1.04,0.00
3.86,1.03,0.00
3.92,1.02,0.00
3.99,1.01,0.00
4.05,0.99,0.00
4.12,0.98,0.00
4.18,0.96,0.00
4.25,0.94,0.00
4.31,0.91,0.00
4.37,0.89,0.00
4.44,0.86,0.00
4.50,0.83,0.00
4.56,0.81,0.00
4.62,0.78,0.00
4.68,0.75,0.00
4.74,0.72,0.00
4.80,0.68,0.00
4.86,0.65,0.00
4.92,0.62,0.00
4.98,0.59,0.00
5.04,0.56,0.00
5.10,0.53,0.00
5.16,0.50,0.00
5.22,0.47,0.00
5.28,0.44,0.00
5.35,0.42,0.00
5.41,0.39,0.00
5.47,0.37,0.00
5.53,0.35,0.00
5.60,0.32,0.00
5.66,0.30,0.00
5.73,0.28,0.00
5.79,0.26,0.00
5.86,0.25,0.00
5.92,0.23,0.00
5.99,0.22,0.00
6.05,0.20,0.00
6.12,0.19,0.00
6.19,0.18,0.00
6.25,0.17,0.00
6.32,0.16,0.00
6.39,0.15,0.00
6.46,0.15,0.00
6.52,0.14,0.00
6.59,0.14,0.00
6.66,0.14,0.00
6.73,0.13,0.00
6.79,0.13,0.00
6.86,0.13,0.00
6.93,0.13,0.00
6.99,0.13,0.00
7.06,0.13,0.00
7.13,0.13,0.00
7.20,0.13,0.00
7.26,0.13,0.00
7.33,0.13,0.00
7.40,0.13,0.00
7.47,0.13,0.00
7.53,0.12,0.00
7.60,0.12,0.00
7.67,0.12,0.00
7.74,0.11,0.00
7.80,0.11,0.00
7.87,0.10,0.00
7.94,0.09,0.00
8.00,0.08,0.00
8.07,0.08,0.00
8.14,0.07,0.00
8.21,0.06,0.00
8.27,0.05,0.00
8.34,0.03,0.00
8.40,0.02,0.00
8.47,0.01,0.00
8.54,-0.01,0.00
8.60,-0.02,0.00
8.67,-0.03,0.00
8.73,-0.05,0.00
8.80,-0.07,0.00
8.87,-0.08,0.00
8.93,-0.10,0.00
9.00,-0.12,0.00
9.06,-0.13,0.00
9.13,-0.15,0.00
9.19,-0.17,0.00
9.26,-0.19,0.00
9.32,-0.21,0.00
9.38,-0.23,0.00
9.45,-0.25,0.00
9.51,-0.27,0.00
9.58,-0.29,0.00
9.64,-0.31,0.00
9.70,-0.33,0.00
9.77,-0.36,0.00
9.83,-0.38,0.00
9.90,-0.40,0.00
9.96,-0.42,0.00
10.02,-0.45,0.00
10.09,-0.47,0.00
10.15,-0.49,0.00
10.21,-0.52,0.00
10.28,-0.54,0.00
10.34,-0.56,0.00
10.40,-0.59,0.00
10.47,-0.61,0.00
10.53,-0.63,0.00
10.59,-0.66,0.00
10.65,-0.68,0.00
10.72,-0.71,0.00
10.78,-0.73,0.00
10.84,-0.76,0.00
10.91,-0.78,0.00
10.97,-0.81,0.00
11.03,-0.83,0.00
11.09,-0.86,0.00
11.16,-0.88,0.00
11.22,-0.91,0.00
11.28,-0.93,0.00
11.34,-0.96,0.00
11.41,-0.98,0.00
11.47,-1.01,0.00
11.53,-1.03,0.00
11.60,-1.06,0.00
11.66,-1.08,0.00
11.72,-1.11,0.00
11.78,-1.13,0.00
11.85,-1.16,0.00
11.91,-1.18,0.00
11.97,-1.21,0.00
12.03,-1.23,0.00
12.10,-1.26,0.00
12.16,-1.28,0.00
12.22,-1.31,0.00
12.28,-1.33,0.00
12.35,-1.36,0.00
12.41,-1.38,0.00
12.47,-1.40,0.00
12.54,-1.43,0.00
12.60,-1.45,0.00
12.66,-1.48,0.00
12.72,-1.50,0.00
12.79,-1.53,0.00
12.85,-1.55,0.00
12.91,-1.57,0.00
12.98,-1.60,0.00
13.04,-1.62,0.00
